"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"6015","17099454","OBP2B","29989","odorant binding protein 2B",-0.218668893659665,2.20094629040983,-0.419327941051186,0.682285403699118,0.794731449166259,-6.84350909490504
"6016","17099617","VAV2","7410","vav guanine nucleotide exchange factor 2",-0.937715480928068,6.05741717163942,-5.67559344110296,9.77669309407258e-05,0.00141276109492738,1.42297889774316
"6017","17099682","LINC02247","105376310","long intergenic non-protein coding RNA 2247",0.466885188215884,3.29071270484752,1.45265118874514,0.171620127622345,0.303320021422249,-5.89469798464578
"6018","17099695","MIR3689A","100500846","microRNA 3689a",0.402201715403913,6.88132611193267,0.843772464904595,0.415078911439586,0.572833116332724,-6.56626804123385
"6019","17099699","MIR3689B","100500906","microRNA 3689b",0.488435492880181,6.5811013630267,0.840436267338763,0.416874922564409,0.574578339018394,-6.56911284697792
"6020","17099701","MIR3689D2","100616344","microRNA 3689d-2",-0.215817493902018,5.64033676135271,-0.556399399651685,0.58802574261055,0.721463618567484,-6.7732239770147
"6021","17099703","MIR3689E","100616460","microRNA 3689e",-0.371381387223871,3.42958823671467,-0.549267454412837,0.592760528041769,0.725244379790784,-6.77734683473179
"6022","17099707","FCN1","2219","ficolin 1",1.76510349258477,5.50551051776513,8.5177613382443,1.78667935985667e-06,0.000109872431662214,5.48549632605965
"6023","17099748","LOC105376316","105376316","uncharacterized LOC105376316",1.80243969222575,2.85864798713764,6.48614447771062,2.80736470416905e-05,0.000655051764306111,2.69557968280583
"6024","17099825","LINC02846","105376323","long intergenic non-protein coding RNA 2846",-0.891570243745035,4.12025627578801,-2.16497625370825,0.050955123827669,0.124729587468104,-4.81514708940226
"6025","17099836","LHX3","8022","LIM homeobox 3",-0.160878795965877,3.11394387814049,-0.419344142295805,0.6822738811654,0.794731449166259,-6.84350191542955
"6026","17099847","QSOX2","169714","quiescin sulfhydryl oxidase 2",0.279302861033475,4.29678302747756,0.852518823553503,0.410394901373392,0.569103993896085,-6.55876245735446
"6027","17099885","DKFZP434A062","26102","uncharacterized LOC26102",-0.175034483450107,2.67397864987054,-0.514924987724578,0.615831810313008,0.743654489238317,-6.79648937760802
"6028","17099893","DNLZ","728489","DNL-type zinc finger",0.824782601475149,3.59541407284278,2.72884225758528,0.0181107965206559,0.0566662107018144,-3.8306589176914
"6029","17099901","CARD9","64170","caspase recruitment domain family member 9",0.750696697567959,3.31247170265845,3.1209462792193,0.00870800022081627,0.0324253538617794,-3.11394411825027
"6030","17100109","LCN10","414332","lipocalin 10",0.228338842137729,2.60277060122741,0.755848724355511,0.464123404067145,0.617829657851874,-6.63785569126184
"6031","17100126","LCN6","158062","lipocalin 6",-0.18487360942012,4.63581650011361,-0.639164533805732,0.534564980055395,0.678838666772521,-6.72171121760602
"6032","17100382","TPRN","286262","taperin",0.797070682730753,3.84122920836026,2.38838329048324,0.0339776403384088,0.0910313002551833,-4.43439212274175
"6033","17100420","NRARP","441478","NOTCH regulated ankyrin repeat protein",-0.0293816339948139,5.22648281804656,-0.144742894985154,0.88728401131889,0.935882838560646,-6.92587128517527
"6034","17100623","ADAMTSL2","9719","ADAMTS like 2",-0.764569691396308,5.13816204406057,-2.79913080303174,0.0158876867111597,0.051070336374905,-3.70344574393524
"6035","17100888","LOC102723630","102723630","uncharacterized LOC102723630",0.105546236054302,5.68136663476141,0.205579894406589,0.840518750906991,0.908114588475059,-6.91447558021607
"6036","17101029","PLCXD1","55344","phosphatidylinositol specific phospholipase C X domain containing 1",-0.241159548516229,2.7741552534863,-0.74173181195948,0.472326006018215,0.625446263570834,-6.64868544734895
"6037","17101048","LINC00685","283981","long intergenic non-protein coding RNA 685",-0.782335013697229,4.29542532910501,-3.07035580067685,0.00957177606726016,0.0347968433826364,-3.20719488442801
"6038","17101109","MIR3690","100500894","microRNA 3690",0.0571406546349293,2.31145656025526,0.192082584760246,0.850846237981474,0.91464928049634,-6.91734358818119
"6039","17101111","IL3RA","3563","interleukin 3 receptor subunit alpha",-0.085653344722842,6.60561302793715,-0.540435720436131,0.598650959596764,0.73082065197527,-6.78238216667341
"6040","17101174","LOC105373105","105373105","uncharacterized LOC105373105",1.37840913536344,4.51189622345565,4.38466170014787,0.000860868377359366,0.00635747915042046,-0.792553053075301
"6041","17101279","LINC01546","100129464","long intergenic non-protein coding RNA 1546",-0.297750000077238,3.30277040220578,-0.806476638894198,0.435449591221961,0.590774909327938,-6.59749782582431
"6042","17101457","AMELX","265","amelogenin X-linked",-3.26479957566371,4.71538397186651,-9.46489104173367,5.79431323417496e-07,5.67293426265463e-05,6.61123215952303
"6043","17101496","FRMPD4","9758","FERM and PDZ domain containing 4",0.187717582035392,4.07826747234523,0.558958916647217,0.586331336378823,0.719921663252968,-6.77173204255564
"6044","17101537","TLR8","51311","toll like receptor 8",1.34348549244481,4.2881510871312,6.7578822735073,1.88511027450352e-05,0.000506286759438089,3.10111481805453
"6045","17101587","EGFL6","25975","EGF like domain multiple 6",0.907577727389128,3.88099876227589,2.9316043376524,0.012406347313093,0.042144432276795,-3.46197411454345
"6046","17101698","BMX","660","BMX non-receptor tyrosine kinase",-0.205557679543256,4.23522181197747,-0.996577496009229,0.338377993613585,0.498104518563175,-6.42546823081509
"6047","17101739","CA5B","11238","carbonic anhydrase 5B",-0.647000057537811,5.85000808407455,-3.46873399820568,0.00455332246802182,0.0198597740258211,-2.47029122730612
"6048","17101761","ZRSR2","8233","zinc finger CCCH-type, RNA binding motif and serine/arginine rich 2",-0.0944393104920396,5.96183550465111,-0.319290118513584,0.754922184915601,0.85024409722112,-6.88266993439152
"6049","17101775","GRPR","2925","gastrin releasing peptide receptor",-1.11127410877977,6.60397741798875,-4.24740115973885,0.00109892357364787,0.00753160809644172,-1.03999709029813
"6050","17101873","LOC101928389","101928389","uncharacterized LOC101928389",0.357370115529189,4.73989860225276,1.07171152092432,0.304648721632126,0.462632953690143,-6.34896039633885
"6051","17101896","CDKL5","6792","cyclin dependent kinase like 5",-0.204184405898681,7.34624303753518,-1.48447974104118,0.163122772335121,0.292824409613079,-5.85219776793302
"6052","17101923","PPEF1","5475","protein phosphatase with EF-hand domain 1",-1.21580094589003,6.60468586889496,-6.3244513318314,3.57487650325605e-05,0.000766211315681589,2.44927348945582
"6053","17101981","EIF1AX-AS1","100874078","EIF1AX antisense RNA 1",-0.49344124955721,1.87224851390403,-1.63729067084403,0.127156706710885,0.244503544756758,-5.63958686816283
"6054","17101990","CNKSR2","22866","connector enhancer of kinase suppressor of Ras 2",-0.91139771711024,7.31177126511193,-5.06350015476705,0.000266575357051509,0.0028661206689525,0.399800496133863
"6055","17102058","PHEX","5251","phosphate regulating endopeptidase homolog X-linked",-1.20935274424616,9.10270077798357,-8.73218766174507,1.37362009175808e-06,9.31795897295686e-05,5.74931619854369
"6056","17102087","CBLL2","158506","Cbl proto-oncogene like 2",-0.436395475990288,2.28789566146561,-1.22580213454057,0.243471737081375,0.393139639262686,-6.17797807114121
"6057","17102129","SAT1","6303","spermidine/spermine N1-acetyltransferase 1",0.718434358616753,9.32856544179392,4.6798482484298,0.000513245717972274,0.00439424685921386,-0.267233218480817
"6058","17102208","SUPT20HL1","100130302","SUPT20H like 1",0.936745299442761,2.31459953659295,2.53717410447193,0.0258430534283098,0.0744302918682654,-4.17345297669405
"6059","17102210","PDK3","5165","pyruvate dehydrogenase kinase 3",-0.56993550559963,6.7043110011567,-3.60538581954771,0.0035349153997067,0.016691776494729,-2.21720840235948
"6060","17102230","POLA1","5422","DNA polymerase alpha 1, catalytic subunit",-0.522813545327807,6.24870150049704,-3.96049168907668,0.00184322153818696,0.0106389453695353,-1.562706966138
"6061","17102309","IL1RAPL1","11141","interleukin 1 receptor accessory protein like 1",-0.0475728820472785,4.06292594610444,-0.180213228790615,0.859952063071321,0.919779677342213,-6.91970574964166
"6062","17102352","GK","2710","glycerol kinase",0.754995505055551,4.23874933726687,1.81597597680828,0.0940819003263391,0.197529963033603,-5.37459963589791
"6063","17102508","FAM47C","442444","family with sequence similarity 47 member C",0.554439845748725,3.04728791732674,1.35097041321837,0.20129460720848,0.340931406803552,-6.0260576989411
"6064","17102538","CYBB","1536","cytochrome b-245 beta chain",1.53084442324581,8.12756872608343,9.36142173561949,6.52465455934298e-07,5.87740715665492e-05,6.4931059351909
"6065","17102650","MIR1587","100616251","microRNA 1587",1.27081820325773,3.25459650954115,2.22523970350736,0.0457150635899133,0.114418074713438,-4.71392377786933
"6066","17102948","ZNF674-AS1","401588","ZNF674 antisense RNA 1 (head to head)",-0.225798458189848,3.61195721637701,-0.56495362452805,0.582372841240275,0.716264167357198,-6.76821231229003
"6067","17102977","RGN","9104","regucalcin",-0.645463752627152,5.69999188510835,-3.94346667716643,0.00190118068131539,0.010887527313364,-1.59392547124183
"6068","17103063","INE1","8552","inactivation escape 1",0.301462592312453,4.00014416099216,0.935297063694199,0.367828680077494,0.528493189962253,-6.4843683858117
"6069","17103104","USP11","8237","ubiquitin specific peptidase 11",-0.648492683418412,7.38389105703029,-4.34340829502169,0.000926193782433656,0.00670446104335914,-0.866724073195159
"6070","17103141","ZNF157","7712","zinc finger protein 157",-0.110442752124867,2.72869961954469,-0.243126643465314,0.811958063083963,0.887624840873856,-6.90548154390058
"6071","17103148","SNORA11C","100124540","small nucleolar RNA, H/ACA box 11C",0.0642931428659586,2.05944099565605,0.142099856433072,0.88932715874483,0.937019901291374,-6.92627702627551
"6072","17103230","SPACA5","389852","sperm acrosome associated 5",0.382136853682079,2.73026100651774,1.09581845547895,0.294376085052754,0.451198378673916,-6.32343729898177
"6073","17103340","TBC1D25","4943","TBC1 domain family member 25",-1.0271015378885,4.84089512880966,-3.99873129060335,0.00171958144888319,0.0102093193083887,-1.49266164081855
"6074","17103396","WAS","7454","WASP actin nucleation promoting factor",1.34524666746249,5.04111039963607,6.96020740981925,1.4102677637993e-05,0.000426958802240915,3.39629555070549
"6075","17103597","PPP1R3F","89801","protein phosphatase 1 regulatory subunit 3F",-0.91202411380284,5.23612460432641,-4.59383565630518,0.000596041612803426,0.00487805200528177,-0.419281044286739
"6076","17103608","GAGE10","102724473","G antigen 10",0.214159385325122,1.52847689859805,0.657955057838712,0.522821794033707,0.669262144413118,-6.70908543629055
"6077","17103715","USP27X","389856","ubiquitin specific peptidase 27 X-linked",-0.585603211819556,4.74265699609987,-2.42107616167369,0.0320017864808803,0.0873508748913061,-4.37750632634934
"6078","17103740","MIR532","693124","microRNA 532",0.560707510439205,1.75128814823255,2.43913647362969,0.0309582389034834,0.0853036901109382,-4.34596798634064
"6079","17103748","MIR501","574503","microRNA 501",-0.0140869104943135,2.03297920519435,-0.0316694255282139,0.975249289655878,0.985524257598182,-6.93655535131471
"6080","17103754","MIR502","574504","microRNA 502",0.402377729255835,2.41455364798208,1.01177955810602,0.331342817516218,0.490933514806736,-6.41036498157874
"6081","17103781","LOC105373202","105373202","uncharacterized LOC105373202",-0.141366885124599,1.77720371736676,-0.361188711292925,0.724152632740404,0.826382990536222,-6.86753119281246
"6082","17103784","NUDT10","170685","nudix hydrolase 10",-0.524704303558783,7.05433960589997,-2.10358153417084,0.056871971686225,0.135438861272298,-4.91701203647221
"6083","17103793","EZHIP","340602","EZH inhibitory protein",-0.391638556870099,3.56877472601703,-1.39508211399752,0.187936513071936,0.324672319902501,-5.96991316970719
"6084","17103946","GPR173","54328","G protein-coupled receptor 173",-0.530302833242365,5.20887901332857,-3.15561084275673,0.00816172261683209,0.0310125680263925,-3.04996317069234
"6085","17104051","TRO","7216","trophinin",-0.175063090570112,4.52223624199393,-1.00718854912645,0.33345612416363,0.493128102776054,-6.4149465120746
"6086","17104082","APEX2","27301","apurinic/apyrimidinic endodeoxyribonuclease 2",-0.523722605086172,4.60675352434296,-2.390627805241,0.0338383185326232,0.0908429767216077,-4.43049528504944
"6087","17104091","PAGE2B","389860","PAGE family member 2B",0.302279273427949,3.05606688022042,0.883697744145155,0.393986807049353,0.553858508387973,-6.53145066097245
"6088","17104115","LOC100421746","100421746","PAGE family member 5 pseudogene",0.632030323326101,1.8681082832072,2.67126174024246,0.0201578639864335,0.0618362447695721,-3.93431775164588
"6089","17104122","MAGEH1","28986","MAGE family member H1",-0.506089954813723,8.11424742102188,-3.72481210995887,0.00283630950540958,0.0143340372854033,-1.99642588897313
"6090","17104159","KLF8","11279","Kruppel like factor 8",-0.43189208768284,5.64003681777944,-2.07419520979329,0.0599264614360129,0.140504947557725,-4.96529406871578
"6091","17104201","FAAH2","158584","fatty acid amide hydrolase 2",1.20683820478009,2.77592648416072,4.19153001507716,0.00121450679829248,0.00798347126150299,-1.14123734163778
"6092","17104240","ZC3H12B","340554","zinc finger CCCH-type containing 12B",-1.18681409301442,4.96836370469172,-4.57060245604946,0.00062071462099017,0.0050361309569856,-0.460499588342544
"6093","17104279","MIR223","407008","microRNA 223",0.541994876437581,4.65898126464729,2.03466642798048,0.0642769336804442,0.1482447331291,-5.02973192210904
"6094","17104363","EFNB1","1947","ephrin B1",-0.707934624874588,6.09555739455855,-3.91768110577245,0.00199256060100516,0.0111869016677593,-1.64124525762829
"6095","17104427","DGAT2L6","347516","diacylglycerol O-acyltransferase 2 like 6",0.859195098594189,2.37329958686666,2.91475917071325,0.0128030700357669,0.043069632328909,-3.49278800913411
"6096","17104656","GJB1","2705","gap junction protein beta 1",0.525913631844512,2.36031979185841,2.12769369360909,0.0544751768290416,0.131096570104309,-4.87716263341165
"6097","17104893","PABPC1L2B","645974","poly(A) binding protein cytoplasmic 1 like 2B",0.63209218328984,1.72807333980505,1.30250321234614,0.216860806043575,0.360794969346832,-6.0862062973348
"6098","17104920","TSIX","9383","TSIX transcript, XIST antisense RNA",0.33677122372711,9.30972705542907,0.427788653458974,0.676279461195599,0.791299866618023,-6.83972314149732
"6099","17104941","MIR374C","100500807","microRNA 374c",-0.037511122814659,1.90037770394377,-0.121606930193303,0.90519578858156,0.94573419955776,-6.92916995507069
"6100","17104947","SLC16A2","6567","solute carrier family 16 member 2",-0.920033903155243,6.00744489023487,-4.61500726006541,0.000574447732209217,0.00473074602995825,-0.381774458678009
"6101","17105069","LPAR4","2846","lysophosphatidic acid receptor 4",-0.662465888570446,3.00644812200322,-2.4286008588254,0.0315629417248887,0.0865711365359598,-4.36437572794574
"6102","17105076","P2RY10","27334","P2Y receptor family member 10",1.69854829145841,4.27113362304439,5.70471535167509,9.33329349507345e-05,0.00136777441420007,1.47034151976149
"6103","17105082","GPR174","84636","G protein-coupled receptor 174",1.92899118050348,3.73696774303695,6.95113357523621,1.42857986209414e-05,0.000427275249662703,3.3831798077416
"6104","17105086","TBX22","50945","T-box transcription factor 22",-0.51497284746527,3.40740765279149,-0.898632534916448,0.386287779647966,0.547230606351878,-6.51806302890845
"6105","17105157","LOC101928128","101928128","uncharacterized LOC101928128",0.225045271230301,2.17711232900915,0.876879673150863,0.397536181782831,0.556669094728885,-6.53749692216422
"6106","17105163","ZNF711","7552","zinc finger protein 711",-1.20280742188082,5.63842014423271,-5.44839019163455,0.000141003876164436,0.00180858772936061,1.04930871286657
"6107","17105179","MIR1321","100302171","microRNA 1321",-0.00811331511616342,1.7356692294516,-0.0209900069570741,0.983593947002796,0.98996297580941,-6.93685681839204
"6108","17105242","PABPC5","140886","poly(A) binding protein cytoplasmic 5",-0.580817273729629,4.08069426528496,-2.27823383899028,0.0415329207299529,0.106669249962174,-4.62396460240852
"6109","17105249","PCDH11X","27328","protocadherin 11 X-linked",-0.61768399862249,2.63540653545294,-1.64872640989519,0.124766870089274,0.242066876962057,-5.62313338532293
"6110","17105315","RPA4","29935","replication protein A4",0.679149319483531,2.62298986013873,1.81536515944326,0.0941803936193842,0.197576105473339,-5.37553289357963
"6111","17105332","SRPX2","27286","sushi repeat containing protein X-linked 2",0.724617807055014,3.9360457859732,3.55832489770892,0.0038564253880836,0.0176339673756707,-2.30432819701712
"6112","17105393","TMEM35A","59353","transmembrane protein 35A",-0.982550334720549,6.3646790980761,-5.34447065831574,0.000167118033995652,0.00205222742846566,0.875963031074538
"6113","17105401","CENPI","2491","centromere protein I",0.181598587155794,3.20093621727596,0.588279560816036,0.567105103233428,0.703402748214129,-6.75417852516865
"6114","17105428","DRP2","1821","dystrophin related protein 2",-0.710463901433422,5.15337659683297,-2.5394227478178,0.0257359288310448,0.0742078929484113,-4.16947147765168
"6115","17105727","LL0XNC01-250H12.3","100506901","uncharacterized LL0XNC01-250H12.3",-0.891574664959725,3.42005033987509,-2.88381149033132,0.0135650645770974,0.0452627408302742,-3.54932150321042
"6116","17105766","MORF4L2-AS1","340544","MORF4L2 antisense RNA 1",-0.288408505132969,4.03351346362417,-0.776641334494052,0.452205899948346,0.60720460985456,-6.62156710436024
"6117","17105821","H2BW2","286436","H2B.W histone 2",0.199510704057833,2.87885737002019,0.767654207631435,0.457332910412288,0.61076731287048,-6.62865665571036
"6118","17105899","LOC105373305","105373305","uncharacterized LOC105373305",0.213514312050789,2.21535256437711,0.657830420452894,0.522899192162286,0.669262144413118,-6.70917030570275
"6119","17105937","MIR548AN","100616144","microRNA 548an",0.544587564828896,2.89616528665662,1.25512220463731,0.23300748891964,0.381105960002792,-6.14340116172686
"6120","17106051","MID2","11043","midline 2",-0.738512480514691,6.24664440297034,-3.75746227572815,0.00267113261349023,0.0137282743086608,-1.93616285493456
"6121","17106200","MIR3978","100616491","microRNA 3978",0.459083898888727,2.7026464613845,0.928900567022029,0.371003818945296,0.531389884340455,-6.49033095876804
"6122","17106297","RTL4","340595","retrotransposon Gag like 4",0.534533710502789,2.42879154168176,1.52212970298605,0.153535215607274,0.281096749776256,-5.80110763435131
"6123","17106345","RBMXL3","139804","RBMX like 3",0.290118851421783,2.5095367385094,0.845357480379847,0.414227441394846,0.572598143967252,-6.5649129758742
"6124","17106357","PLS3","5358","plastin 3",-0.751756636013425,9.50369814066698,-5.18500550736465,0.000217538019563966,0.00247676774868494,0.607040699570707
"6125","17106511","ZCCHC12","170261","zinc finger CCHC-type containing 12",0.636817320203572,3.23390250609896,1.64493802038354,0.125554164318796,0.242770026805077,-5.62859205656304
"6126","17106518","LINC01285","101928287","long intergenic non-protein coding RNA 1285",-0.23365090722652,5.10291126133711,-0.64428907800339,0.531347553497089,0.675868335977353,-6.71830176465336
"6127","17106673","GLUD2","2747","glutamate dehydrogenase 2",-1.27863119769297,4.09238250066912,-4.51237521282267,0.000687339189306711,0.00537136801144674,-0.56407229581104
"6128","17106688","GRIA3","2892","glutamate ionotropic receptor AMPA type subunit 3",-0.141019198565653,5.03345179907022,-0.920121206195115,0.375392914350028,0.535694074262239,-6.49845698988914
"6129","17106852","XPNPEP2","7512","X-prolyl aminopeptidase 2",0.145341608330863,2.58451615518063,0.601224565268909,0.558726202923838,0.696951358339119,-6.74615905814254
"6130","17106877","SASH3","54440","SAM and SH3 domain containing 3",1.79173700262734,5.1306946647336,8.64928736129316,1.51971152017611e-06,9.90069485421665e-05,5.64796129341577
"6131","17106913","BCORL1","63035","BCL6 corepressor like 1",-0.646313895252956,5.22992581878101,-2.97450020531954,0.0114504880049215,0.0397804704711635,-3.38338256971535
"6132","17106933","RAB33A","9363","RAB33A, member RAS oncogene family",0.954055808748356,4.23423199226835,3.93386360996404,0.00193469748868527,0.0110219129658434,-1.6115431517899
"6133","17106997","STK26","51765","serine/threonine kinase 26",-0.295745247166685,7.42483633520467,-1.79072507539306,0.0982319144086732,0.203965287727696,-5.41303010160767
"6134","17107023","CCDC160","347475","coiled-coil domain containing 160",-0.193931602065955,3.26250342670483,-0.649046925958389,0.528370289722928,0.673383014986803,-6.71511353653504
"6135","17107111","ZNF75D","7626","zinc finger protein 75D",0.0862115026118473,3.97783118688766,0.192226611290004,0.850735879719167,0.91464928049634,-6.91731400552402
"6136","17107323","LINC00892","100128420","long intergenic non-protein coding RNA 892",0.357310973921222,2.25225274067384,0.958544436203781,0.356449977040604,0.516730744421057,-6.46240106042889
"6137","17107329","CD40LG","959","CD40 ligand",0.784006263485914,1.8736872301301,2.71167945246069,0.0186985846882762,0.0581733745857481,-3.86161114712585
"6138","17107428","MAGEC3","139081","MAGE family member C3",0.371469678152643,3.27870408018665,1.45560247068617,0.17081680109336,0.302550350254188,-5.89078421359569
"6139","17107559","AFF2","2334","AF4/FMR2 family member 2",0.407492284614027,5.37741052383949,1.06120365544259,0.309209490315152,0.467186784448611,-6.35993890117772
"6140","17107590","CXorf40A","91966","chromosome X open reading frame 40A",-0.0343326339807803,3.35086552041756,-0.0809908746437925,0.936766294252954,0.962811967538963,-6.93357743391496
"6141","17107763","MIR4330","100422930","microRNA 4330",0.945002727172028,3.30133484266847,4.69698282339279,0.000498237469073071,0.00430989698604086,-0.237048813455391
"6142","17107886","CSAG1","158511","chondrosarcoma associated gene 1",0.446783559035933,3.00949139036386,1.14858098038492,0.272810050438391,0.426691260253057,-6.26596520104666
"6143","17107907","NSDHL","50814","NAD(P) dependent steroid dehydrogenase-like",-0.503541944669155,6.04084952213701,-2.55467133170677,0.0250208012532231,0.0731394368041794,-4.14244450025131
"6144","17108113","PLXNB3","5365","plexin B3",0.70629571960594,3.45040994555651,4.16969832414344,0.00126302784152421,0.00822843880913793,-1.18087417986522
"6145","17108213","AVPR2","554","arginine vasopressin receptor 2",0.268074788927125,3.26465752078659,0.743555816326606,0.471261129976351,0.624828108904663,-6.64729663764973
"6146","17108224","HCFC1-AS1","100873990","HCFC1 antisense RNA 1",-0.0850872988010534,3.55928779892359,-0.183124255178918,0.857716809234336,0.918583431764637,-6.91914027778705
"6147","17108234","OPN1LW","5956","opsin 1, long wave sensitive",0.373113189872812,2.48681707472621,0.769410704558591,0.456327972554131,0.610044303008164,-6.62727690981987
"6148","17108264","TKTL1","8277","transketolase like 1",-0.106664799234216,3.360775333417,-0.306457008913425,0.764437945928753,0.857630295688183,-6.88694023880432
"6149","17108528","F8A1","8263","coagulation factor VIII associated 1",0.0746164571629411,9.77148938639638,0.200229700967957,0.844608875024766,0.910920570015237,-6.91563556670786
"6150","17108668","PPP2R3B","28227","protein phosphatase 2 regulatory subunit B''beta",0.334852283250815,3.70500478972733,0.680412793425738,0.508984682272132,0.657033768003712,-6.69354962559922
"6151","17108694","CRLF2","64109","cytokine receptor like factor 2",0.0798009502528507,2.48564601839502,0.326602805325213,0.749518402323238,0.847319557769763,-6.88015956456697
"6152","17108767","LOC101928092","101928092","uncharacterized LOC101928092",-0.335856076535734,6.28013323130169,-2.3111170420964,0.0391237635117512,0.101672339615846,-4.56772437287101
"6153","17108770","LINC00102","100359394","long intergenic non-protein coding RNA 102",0.33737766808759,3.67600157303546,1.07381026407015,0.303743852197815,0.461403403489101,-6.34675694380504
"6154","17108827","PRKX","5613","protein kinase X-linked",-0.14453213749893,6.28064623166217,-0.479302828591984,0.640223317670801,0.762888343041267,-6.81509408974493
"6155","17108856","FAM239A","101930105","zinc finger protein 839 pseudogene",-0.0433382206373736,5.70366955571556,-0.106145349074594,0.917197124656478,0.952231298185159,-6.93105572917379
"6156","17108886","LOC101928228","101928228","uncharacterized LOC101928228",-0.580141907380924,3.70860038208791,-1.74929923346465,0.105397550148142,0.214841416151131,-5.47539903069516
"6157","17108912","MIR4770","100616373","microRNA 4770",0.87401082321737,1.38063115421186,4.01296524601393,0.00167577080728502,0.0100332774448912,-1.46661564077725
"6158","17108943","PNPLA4","8228","patatin like phospholipase domain containing 4",-0.614522033365833,6.88179638581004,-2.52378709049676,0.0264898330999465,0.0759490639641168,-4.1971344276565
"6159","17108953","VCX2","51480","variable charge X-linked 2",0.816338465874607,3.81214892157629,2.85355995246201,0.0143533855861781,0.0473172731247754,-3.60448060155352
"6160","17108978","FAM9A","171482","family with sequence similarity 9 member A",-0.283233056709495,2.76854417458127,-0.810929856113347,0.432983545631926,0.589495495604816,-6.59383530638025
"6161","17109153","TRAPPC2","6399","trafficking protein particle complex 2",-0.56714895959103,4.4895900315368,-1.85916090912453,0.0873499649883992,0.187280146504942,-5.30817147847765
"6162","17109197","GEMIN8","54960","gem nuclear organelle associated protein 8",0.025236627763495,5.96626149789633,0.122857776847644,0.904225901380334,0.94573419955776,-6.92900622652308
"6163","17109326","CLTRN","57393","collectrin, amino acid transport regulator",-0.926302625561149,2.90131906886713,-3.40155456338463,0.00515888905360472,0.0218439446413894,-2.59477919956296
"6164","17109340","INE2","8551","inactivation escape 2",-0.599917434794156,7.06356151640326,-4.17038308334441,0.00126147588790721,0.00822647308466741,-1.17963031177079
"6165","17109367","CTPS2","56474","CTP synthase 2",-0.702630965944509,6.06878322460524,-3.11092168525972,0.00887271479006665,0.0329286313133889,-3.13243433718015
"6166","17109394","MIR548AM","100616428","microRNA 548am",0.226616253704468,2.01251748326098,0.28646993452973,0.779338030026653,0.868130055455456,-6.89324739995509
"6167","17109429","NHS-AS1","100873920","NHS antisense RNA 1",0.225874216221781,3.82423476306451,0.690285475760858,0.502970734066446,0.651742306056954,-6.68656710173253
"6168","17109432","RAI2","10742","retinoic acid induced 2",-0.604770563418227,6.12137646681003,-3.19141492542135,0.00763360693445581,0.0294426340144896,-2.98381646089473
"6169","17109464","SCML2","10389","Scm polycomb group protein like 2",-0.0383010199074012,3.9303660400865,-0.150468652055487,0.882860746298971,0.933358565335352,-6.92496675334018
"6170","17109498","PPEF1-AS1","100874004","PPEF1 antisense RNA 1",0.784471100438784,2.08964798792913,2.37851915449807,0.0345964909618516,0.0923508764823462,-4.45150247305277
"6171","17109545","ADGRG2","10149","adhesion G protein-coupled receptor G2",-0.757798916124261,6.28874862635955,-4.57816533223724,0.000612568289451903,0.00499467081114439,-0.447075294182762
"6172","17109677","LOC729609","729609","uncharacterized LOC729609",-0.282193040550002,3.29367704159298,-0.985878631586472,0.343393595954657,0.503129360782616,-6.43598131852307
"6173","17109680","MAP7D2","256714","MAP7 domain containing 2",-0.74688540887949,4.95835451725535,-3.79989239369219,0.00247109966177952,0.013028714562908,-1.8579240679829
"6174","17109714","SCARNA9L","100158262","small Cajal body-specific RNA 9 like",-0.398037568916508,6.05446530583342,-1.20538638764915,0.250975382386951,0.402294279197597,-6.20167840237025
"6175","17109765","PHEX-AS1","100873942","PHEX antisense RNA 1",-0.257769635178789,3.95071316954784,-0.968159896744357,0.351817352573021,0.511706052150858,-6.45317968653297
"6176","17109770","PTCHD1-AS","100873065","PTCHD1 antisense RNA (head to head)",-0.195127743206349,2.7537646679367,-0.627332815285935,0.542035626102208,0.684829957709778,-6.72948580574687
"6177","17109804","LOC105373148","105373148","uncharacterized LOC105373148",0.541807101783608,2.56724886640923,1.62907512169794,0.128898258889902,0.247202140336798,-5.65136232041921
"6178","17109808","APOO","79135","apolipoprotein O",-0.633186827799324,6.71522933164651,-3.77800068612543,0.00257231160856214,0.0133695184710418,-1.89828005543249
"6179","17109832","PCYT1B","9468","phosphate cytidylyltransferase 1, choline, beta",-0.802734187403877,5.19774683551504,-4.71363433386492,0.000484090817808042,0.00425704991382909,-0.207749333805308
"6180","17109859","LOC105373150","105373150","uncharacterized LOC105373150",0.0784302450290553,2.8104910454764,0.181605972659292,0.858882474898262,0.91908386482852,-6.91943633111252
"6181","17109893","CXorf21","80231","chromosome X open reading frame 21",1.35955463741805,4.49819784560855,5.93504267269088,6.49278192763023e-05,0.0011147487031639,1.84063791659
"6182","17109923","FTHL17","53940","ferritin heavy chain like 17",-0.72796031254037,2.23589517428009,-2.29732404932211,0.040117601013165,0.103722520497692,-4.59135258913013
"6183","17110040","TMEM47","83604","transmembrane protein 47",-0.415589861687784,8.19491412627277,-2.95135063606862,0.0119568465185357,0.0410869564223463,-3.42581754972171
"6184","17110119","LOC105373174","105373174","uncharacterized LOC105373174",0.0686834962812344,2.98655806925921,0.168505305373595,0.868954666488373,0.925021619703733,-6.92188899180601
